,Signal_Upper,coverage_naive,coverage_split50,coverage_split67,coverage_split33,coverage_posi50,coverage_posi67,coverage_posi33,length_naive,length_split50,length_split67,length_split33,length_posi50,length_posi67,length_posi33,nnz_naive,nnz_split50,nnz_split67,nnz_split33,nnz_posi50,nnz_posi67,nnz_posi33,tp_naive,tp_split50,tp_split67,tp_split33,tp_posi50,tp_posi67,tp_posi33,tn_naive,tn_split50,tn_split67,tn_split33,tn_posi50,tn_posi67,tn_posi33,fp_naive,fp_split50,fp_split67,fp_split33,fp_posi50,fp_posi67,fp_posi33,fn_naive,fn_split50,fn_split67,fn_split33,fn_posi50,fn_posi67,fn_posi33,posttp_naive,posttp_split50,posttp_split67,posttp_split33,posttp_posi50,posttp_posi67,posttp_posi33,posttn_naive,posttn_split50,posttn_split67,posttn_split33,posttn_posi50,posttn_posi67,posttn_posi33,postfp_naive,postfp_split50,postfp_split67,postfp_split33,postfp_posi50,postfp_posi67,postfp_posi33,postfn_naive,postfn_split50,postfn_split67,postfn_split33,postfn_posi50,postfn_posi67,postfn_posi33,msetarget_naive,msetarget_split50,msetarget_split67,msetarget_split33,msetarget_posi50,msetarget_posi67,msetarget_posi33,msetruth_naive,msetruth_split50,msetruth_split67,msetruth_split33,msetruth_posi50,msetruth_posi67,msetruth_posi33,runtime_naive,runtime_split50,runtime_split67,runtime_split33,runtime_posi50,runtime_posi67,runtime_posi33,postcoverage_naive,postcoverage_split50,postcoverage_split67,postcoverage_split33,postcoverage_posi50,postcoverage_posi67,postcoverage_posi33,cseed
251,1.5,0.8181818181818182,0.9069767441860465,0.9545454545454546,0.8767123287671232,0.9230769230769231,0.8571428571428571,0.8888888888888888,10.393682438445351,15.81487370118239,18.969373952624405,14.035599018271908,14.460061308203905,17.46364054866722,12.012523924134385,22,43,22,73,39,35,63,12,12,12,12,12,8,8,78,57,78,27,61,61,33,10,31,10,61,27,27,55,0,0,0,0,0,4,4,8,4,4,6,4,3,6,85,84,87,81,86,84,79,3,4,1,7,2,4,9,4,8,8,6,8,9,6,11.67799942037123,17.521651832390766,20.895108167097483,17.574192870812563,15.219271089813828,35.51901399768927,13.389067197279765,2.5691598724816704,7.534310287928033,4.596923796761444,12.82916079569317,5.935515725027398,13.669316205096113,9.81939448345579,1.118418354075402,3.7194996511097997,2.6450854709837586,6.584507230902091,12748.085642484017,12130.199517077068,18212.567043737043,0.18,0.39,0.21,0.64,0.36,0.3,0.53,2237
252,1.5,0.8181818181818182,0.8275862068965517,0.875,0.8636363636363636,0.8448275862068966,1.0,0.8392857142857143,10.355722362212191,15.352021190261812,19.574281072743858,13.65179006669601,13.727870209557631,17.501938105578834,11.985104552113492,22,29,32,66,58,26,56,9,8,5,12,12,9,9,75,67,61,34,42,71,41,13,21,27,54,46,17,47,3,4,7,0,0,3,3,7,4,4,6,7,5,7,84,84,86,79,80,88,81,4,4,2,9,8,0,7,5,8,8,6,5,7,5,15.742393199205463,27.185777828720703,41.63575961591924,18.337954578873177,19.114362885408042,13.616170999784968,15.405533028094428,3.565045996077728,9.604530469086363,15.178879143140016,12.103050022056305,11.086330473536666,3.6734984723345936,8.813647426726009,1.8108468670397997,4.815149397123605,8.86350686615333,9.806944166077301,28358.431989324046,6286.735214775894,25216.400971896946,0.17,0.24,0.28,0.57,0.49,0.26,0.47,2238
253,1.5,0.9285714285714286,0.9038461538461539,0.8888888888888888,0.9298245614035088,0.9482758620689655,1.0,0.8783783783783784,10.232117193148598,15.827724545812028,18.470770032197553,13.635793186688824,13.73969736677813,17.838229735955526,12.290669119836418,14,52,27,57,58,21,74,9,9,9,12,12,12,9,83,45,70,43,42,79,23,5,43,18,45,46,9,65,3,3,3,0,0,0,3,7,5,4,8,7,6,7,87,83,86,84,87,88,79,1,5,2,4,1,0,9,5,7,8,4,5,6,5,9.55221541015544,24.432795614682767,36.203751963365,15.050032936480235,14.488875756725312,22.478393213180027,14.691998910575183,1.491846449615617,12.778720905868209,10.020161313548797,8.57851877379374,8.403547938900683,4.720462574767807,10.851509484549702,0.670621476136148,1.6238427618518472,1.2370333541184664,2.0355317969806492,9273.403691071086,2302.5897081540897,5148.195904931985,0.13,0.46,0.24,0.53,0.55,0.21,0.65,2239
254,1.5,0.7727272727272727,0.926829268292683,0.9,0.8666666666666667,0.8260869565217391,0.9047619047619048,0.8181818181818182,10.291510625696288,15.354952194562618,20.143175227365656,13.58382475630009,14.500602087812778,16.63108253493465,11.987026892315013,22,41,50,60,46,42,88,12,12,12,12,12,12,12,78,59,50,40,54,58,12,10,29,38,48,34,30,76,0,0,0,0,0,0,0,9,4,3,9,7,6,5,86,85,83,81,83,84,76,2,3,5,7,5,4,12,3,8,9,3,5,6,7,12.749476078784836,21.807289938259498,38.69288579214304,19.275073464361487,19.74874958454554,23.537344719125095,16.03271873735951,2.804884737332662,8.940988874686395,19.34644289607152,11.56504407861689,9.084424808890944,9.88568478203254,14.108792488876373,0.8360103771556169,1.2229401301592588,1.5508737948257476,1.4265326880849898,5440.132629445987,5531.285707296105,3780.1959350709803,0.17,0.38,0.45,0.52,0.38,0.38,0.72,2240
255,1.5,0.875,0.8958333333333334,0.9375,0.9473684210526315,0.8392857142857143,0.9615384615384616,0.9298245614035088,10.26990154016178,15.937860281249542,18.268316162270303,14.027257881417855,13.891973189097097,17.45733759466506,12.586055229626922,16,48,16,76,56,26,57,9,12,9,12,9,9,9,81,52,81,24,41,71,40,7,36,7,64,47,17,48,3,0,3,0,3,3,3,7,8,5,9,4,3,5,86,84,87,85,81,87,86,2,4,1,3,7,1,2,5,4,7,3,8,9,7,12.625423237578383,19.68450518415424,25.24274882623316,15.83475743073897,22.71369955432441,19.95623053838884,10.460551673409102,2.108286578545875,9.448562488394039,4.193478095094933,12.034415647361623,12.695410782715008,5.239282887592911,6.0832317865265555,1.917868279851973,6.733875358942896,2.3436369099654257,10.962168960133567,32477.926618286176,6505.474515290931,23262.117334272014,0.14,0.43,0.15,0.72,0.47,0.25,0.53,2241
256,1.5,0.8076923076923077,0.9302325581395349,0.868421052631579,1.0,0.9,0.9772727272727273,0.7945205479452054,10.442756683983827,15.718428839305721,19.860004501913167,13.101964699844572,13.474592878579863,16.977650823813374,11.785335447882183,26,43,38,40,50,44,73,9,9,9,12,12,9,9,71,54,59,60,50,53,24,17,34,29,28,38,35,64,3,3,3,0,0,3,3,7,5,4,7,5,5,7,83,87,84,88,84,88,73,5,1,4,0,4,0,15,5,7,8,5,7,7,5,15.715907162894641,21.049157043252603,36.85608364365628,12.393091312368858,16.193930623010313,15.088362704715516,18.061217361711424,4.169489104032174,9.123144507898306,13.662597237774778,4.9572365249475405,8.09696531150516,6.679546473045877,13.317506913047264,2.3047291738912463,5.025642640888691,3.5050292699597776,5.142510550096631,18319.86539346096,16734.058211100986,32372.72322166199,0.21,0.4,0.33,0.4,0.45,0.43,0.57,2242
257,1.5,0.8888888888888888,0.8888888888888888,0.9166666666666666,0.8505747126436781,0.8780487804878049,0.8461538461538461,0.7910447761194029,10.214737364851096,16.216444403092893,18.748413637479473,14.26911086842556,14.213958610312517,16.860770279324854,12.361153543738741,9,54,24,87,41,52,67,9,12,5,9,12,9,12,88,46,69,10,59,45,33,0,42,19,78,29,43,55,3,0,7,3,0,3,0,6,3,4,5,5,5,6,88,82,88,78,85,82,77,0,6,0,10,3,6,11,6,9,8,7,7,7,6,6.09382051246122,24.29449013231991,38.11350181210544,20.369000074686593,20.753630955482652,30.565266892426198,20.233980599246582,0.6743323983074895,13.119024671452756,10.275201626435061,17.89128207050896,8.508988691747888,16.034904529155682,13.556767001495201,1.7274092969018966,8.886697944020852,2.805331310024485,13.571447854861617,16597.021643883083,30108.621442792006,29861.821695626015,0.08,0.48,0.22,0.75,0.36,0.45,0.53,2243
258,1.5,1.0,0.8983050847457628,1.0,0.9272727272727272,0.9259259259259259,0.9090909090909091,0.8472222222222222,10.322636467220708,16.19306476976204,18.879194616308613,13.477329156915399,14.053875591997542,17.30950073430138,11.732699173822578,12,59,24,55,27,22,72,9,9,9,5,9,9,8,85,38,73,38,70,75,24,3,50,15,50,18,13,64,3,3,3,7,3,3,4,7,4,2,4,5,4,6,88,83,88,83,86,87,79,0,5,0,5,2,1,9,5,8,10,8,7,8,6,8.04703562377787,22.91766848393265,16.216116012514114,14.118586598120352,20.211894127340187,30.48704408595146,16.401276579220628,1.0739801855789,13.772208022371906,3.933047026243426,9.269506466870606,5.627116197109793,6.678882772438771,13.34243922221873,2.102292697876692,9.870951454853639,1.607476740842685,8.990068785846233,7572.317329897778,6045.205091708107,31317.11484352406,0.12,0.53,0.24,0.5,0.25,0.2,0.61,2244
259,1.5,0.9473684210526315,0.9230769230769231,0.896551724137931,0.8421052631578947,0.9322033898305084,0.868421052631579,0.8441558441558441,10.344635579659661,16.222196876732642,19.409452778225535,13.592529037856359,14.320374185925461,17.211533154223286,12.266269212676882,19,52,29,57,59,38,77,9,9,9,12,9,9,9,78,45,68,43,38,59,20,10,43,20,45,50,29,68,3,3,3,0,3,3,3,8,5,5,6,6,4,6,87,84,86,80,84,83,78,1,4,2,8,4,5,10,4,7,7,6,6,8,6,9.682472274741198,21.012657671469867,36.066875804812724,18.696298521464715,15.453574982738022,29.714706149239966,16.73785893031931,1.96271474696013,11.166216853735133,10.558463921741252,10.656890157234889,9.063800475565715,11.387469525247493,13.085460321184128,1.7243161159567535,11.439159059897065,4.347997913137078,9.3248656981159,30147.43682165607,15088.871632697992,27291.93903778796,0.18,0.48,0.26,0.48,0.55,0.33,0.65,2245
260,1.5,0.95,0.8923076923076924,0.8571428571428571,0.9420289855072463,0.9318181818181818,0.9411764705882353,0.8974358974358975,10.336783499680326,16.532777415287466,19.860316284943007,13.866727699478924,14.331908403726237,17.051259248552636,12.432937105920868,20,65,35,69,44,34,78,12,12,12,8,8,12,12,80,35,65,27,52,66,22,8,53,23,61,36,22,66,0,0,0,4,4,0,0,6,5,5,4,3,5,6,87,82,84,83,85,86,81,1,6,4,5,3,2,7,6,7,7,8,9,7,6,8.930307848658451,24.107163402789514,44.51946562762232,13.612280241493462,15.85745430921896,21.540494704586774,15.139624640439807,1.786061569731692,15.669656211813185,15.581812969667808,10.872592359575718,8.463221397893738,7.323768199559505,11.808907219543046,3.5834258052054793,16.20482676406391,3.77717874920927,7.274966971948743,21403.868170005968,14462.009444631869,34218.13529940788,0.19,0.58,0.3,0.64,0.4,0.32,0.7,2246
261,1.5,0.9166666666666666,0.8421052631578947,0.8,0.84,0.875,0.84375,0.875,10.147423735913724,16.314170534326106,19.338589824877815,13.963949991655587,13.514278148251444,18.284974828476074,12.800942612068155,12,57,30,75,48,32,96,12,12,12,12,12,12,12,88,43,70,25,52,68,4,0,45,18,63,36,20,84,0,0,0,0,0,0,0,9,2,6,7,7,6,8,88,80,85,78,85,86,77,0,8,3,10,3,2,11,3,10,6,5,5,6,4,12.003649238603007,33.33079448695516,50.038505336287805,22.447641787810934,16.067963666249085,24.39103968200321,15.85447879782686,1.4404379086323595,18.998552857564444,15.011551600886351,16.83573134085821,7.712622559799561,7.805132698241023,15.220299645913784,0.4420680729672313,1.080880078021437,0.7322525340132415,1.0656193338800222,917.614088722039,428.19200793188065,188.99199750716798,0.11,0.48,0.24,0.63,0.42,0.27,0.84,2247
262,1.5,0.8947368421052632,0.8333333333333334,0.8695652173913043,0.9117647058823529,0.8860759493670886,0.8863636363636364,0.8714285714285714,10.41209089644166,15.005624107483522,18.890330748419444,13.913954199905708,13.479244766218732,17.41393522921872,12.371455256467316,19,24,23,68,79,44,70,9,9,9,12,9,9,9,78,73,74,32,18,53,27,10,15,14,56,70,35,61,3,3,3,0,3,3,3,7,4,5,6,5,5,5,86,86,86,82,81,82,80,2,2,2,6,7,6,8,5,8,7,6,7,7,7,13.665392716342446,33.5175682123949,50.234694407344676,14.850415654914048,17.689284224428764,35.023683622396106,14.692675111027162,2.7523188662079967,8.100147875089675,11.743650977163089,10.098282645341556,14.209228834045303,15.521376643048894,10.581710883146986,0.6184805820230395,0.8342576909344643,0.7320135119371116,0.8939341350924224,537.7717262140941,755.5966801990289,56.11590102012269,0.16,0.2,0.2,0.62,0.7,0.38,0.61,2248
263,1.5,0.9047619047619048,0.9154929577464789,0.9387755102040817,0.945054945054945,0.8363636363636363,0.975609756097561,0.8571428571428571,10.373796551959055,16.739921910144446,20.742278432171037,14.426792053351246,14.111637995204463,16.652952025856962,12.417879064629485,21,71,49,91,55,41,77,9,9,9,12,9,9,9,76,26,48,9,42,56,20,12,62,40,79,46,32,68,3,3,3,0,3,3,3,8,5,2,4,5,4,6,86,82,85,84,80,86,78,2,6,3,4,8,2,10,4,7,10,8,7,8,6,12.278762226723494,23.897493980207265,27.571732097345578,14.375711799760175,21.526412813859427,16.58809672814225,17.331383534352426,2.7488663415869086,16.88340843385392,14.052178781341343,13.081897737781755,12.069917652819845,7.156274728798949,13.51566208724255,4.756247122073546,10.78616247489117,5.926881012972444,20.72448505507782,25935.963622892974,12463.269000795903,13660.629538440146,0.19,0.64,0.46,0.86,0.46,0.39,0.67,2249
264,1.5,0.7857142857142857,0.825,0.875,0.8461538461538461,0.9130434782608695,1.0,0.7777777777777778,10.287293534689182,15.454220295723548,19.08806684077144,13.441043982678256,14.043385477454407,17.610670521490075,12.178819862923339,14,40,24,52,46,9,63,9,12,9,9,12,9,9,83,60,73,45,54,88,34,5,28,15,43,34,0,54,3,0,3,3,0,3,3,5,4,3,6,4,3,6,87,84,87,82,86,88,75,1,4,1,6,2,0,13,7,8,9,6,8,9,6,14.37797503748661,28.275828704626406,34.42326383249995,20.085166518843103,17.59320679494176,18.61755959224712,16.984799782994305,2.111952926745283,11.310331481850556,8.498192647183155,10.850914068144283,8.092875125673205,1.7495725680706269,10.84164890529937,1.4885612891521305,4.572810875950381,2.7179530940484256,6.535063078859821,18439.947479493916,533.1506373540033,25051.34791825409,0.11,0.33,0.21,0.44,0.42,0.09,0.49,2250
265,1.5,0.8571428571428571,0.9354838709677419,0.9230769230769231,0.9344262295081968,0.8571428571428571,0.8367346938775511,0.9012345679012346,10.262802387218676,16.539775339083242,19.545003716916877,13.79810460828299,13.59228314101827,17.01962929673896,12.165963615807572,14,62,39,61,63,49,81,9,8,9,12,9,9,9,83,34,58,39,34,48,16,5,54,30,49,54,40,72,3,4,3,0,3,3,3,6,4,2,5,4,4,7,87,84,86,84,80,80,80,1,4,2,4,8,8,8,6,8,10,7,8,8,5,10.532019999578388,21.93936391526826,31.300744007892284,15.328002746037454,19.722161328369243,34.34357224515149,14.071737003616494,1.6444330200324226,14.992297311865375,12.558125311289828,9.350081675082848,12.515438201724507,17.10597426421873,11.5008824248929,1.2500771800987422,10.973724124021828,4.96571351098828,7.337154889013618,27939.807096917182,12877.400374325924,11417.678252852987,0.12,0.57,0.36,0.57,0.55,0.41,0.73,2251
266,1.5,1.0,0.9545454545454546,0.8947368421052632,0.8888888888888888,0.896551724137931,0.9210526315789473,0.7978723404255319,10.274757402736528,14.844205956530713,18.514180589792655,13.476124293825764,13.949521916700355,17.73393533244254,12.077648101230562,5,22,19,54,58,38,94,5,9,9,9,9,9,12,88,75,78,43,39,59,6,0,13,10,45,49,29,82,7,3,3,3,3,3,0,4,3,1,3,3,2,3,88,87,86,82,84,88,72,0,1,2,6,4,0,16,8,9,11,9,9,10,9,8.255313732922643,14.981465559415442,26.853940537593523,18.83798788834036,15.799212597911476,19.841257131932615,16.08911141769252,1.7012945649970435,3.4663144311621568,5.388532326196989,10.433239524449123,9.162071480924519,7.749315849581895,15.123764732630978,0.54736317996867,2.0834392248652875,2.1179027610924095,6.582933648955077,33014.42619343405,9096.820975570008,17387.811830410035,0.04,0.21,0.17,0.48,0.53,0.36,0.75,2252
267,1.5,0.85,0.875,0.9259259259259259,0.8571428571428571,0.92,0.84375,0.8648648648648649,10.37809398178266,15.552306338944323,19.030216264023913,13.302535340850039,14.041496620860675,16.91408733247386,12.797217773367795,20,40,27,49,50,32,74,9,9,9,9,9,12,9,77,57,70,48,47,68,23,11,31,18,40,41,20,65,3,3,3,3,3,0,3,8,3,3,3,3,5,5,84,83,87,82,84,85,80,4,5,1,6,4,3,8,4,9,9,9,9,7,7,15.715836750383085,23.802485451948225,30.27022127368589,16.651280556991196,17.87818467989417,47.22109699024549,16.149160357282444,3.2497185484007325,9.60772960893663,8.158135403413885,8.224524237923836,9.10504561852838,15.110751036878565,12.19791642371688,1.5377114280126989,6.2571640480309725,4.083169354824349,5.716197310015559,23354.53504562215,10935.782225531992,14907.913020681124,0.16,0.35,0.25,0.43,0.46,0.27,0.64,2253
268,1.5,0.8461538461538461,0.8936170212765957,0.8888888888888888,0.8709677419354839,0.8688524590163934,0.8775510204081632,0.8783783783783784,10.251665282598085,15.766008360529112,18.75516409530822,13.716401086835443,14.19179766579414,16.804318650238038,12.510897449343958,13,47,18,62,61,49,74,9,5,9,12,9,12,9,84,46,79,38,36,51,23,4,42,9,50,52,37,65,3,7,3,0,3,0,3,5,2,2,6,4,5,5,88,85,87,81,81,83,78,0,3,1,7,7,5,10,7,10,10,6,8,7,7,13.610579624588082,22.739337741256335,36.31517839651431,17.185995441336996,18.314380365765256,32.72653105834365,15.022090272000446,1.923310939751578,11.624858662522035,6.611895588761573,10.655317173628939,11.291829851252317,16.03600021858839,11.189787592127635,1.079316208139062,1.1600229779724032,0.7254411319736391,1.062747319927439,768.0238509741612,771.5412939339876,36.19495057896711,0.11,0.44,0.16,0.54,0.52,0.43,0.64,2254
269,1.5,0.8333333333333334,0.9310344827586207,1.0,0.9074074074074074,0.8333333333333334,0.9583333333333334,0.8333333333333334,10.385151643153641,16.277244449021953,19.64571591516784,13.572997958991234,14.540827401396522,16.96950094177634,12.163110894811041,24,58,36,54,36,24,78,12,12,12,12,5,12,12,76,42,64,46,57,76,22,12,46,24,42,31,12,66,0,0,0,0,7,0,0,7,3,1,6,3,3,6,86,85,88,83,82,88,78,2,3,0,5,6,0,10,5,9,11,6,9,9,6,13.10788813295534,22.70561217201647,16.609402165354144,17.027398853677937,22.48944076050402,27.03642003214063,15.011667201722059,3.145893151909288,13.169255059769544,5.979384779527488,9.19479538098609,9.454665432603026,6.488740807713752,11.709100417343203,3.4674601750448346,8.973647459875792,4.61621226510033,7.628392732003704,13667.506214817986,4678.432407808024,30765.258725827094,0.2,0.54,0.36,0.49,0.3,0.23,0.65,2255
270,1.5,0.8421052631578947,0.9074074074074074,0.9230769230769231,0.9411764705882353,0.7924528301886793,0.8421052631578947,0.8181818181818182,10.279244991283907,15.999938456177972,19.58640921831913,13.811343748628023,14.013320783045689,16.426128338816046,12.468519604562605,19,54,39,68,53,19,77,9,9,9,9,9,9,9,78,43,58,29,44,78,20,10,45,30,59,44,10,68,3,3,3,3,3,3,3,6,2,3,3,3,4,3,85,83,85,85,78,86,77,3,5,3,3,10,2,11,6,10,9,9,9,8,9,16.313899163864956,22.248776333698803,28.169754325678717,16.143555227028305,25.171085338769345,34.90460815734893,18.296113374155713,3.180635514713141,12.101890039675778,11.200513134311345,10.688232790872137,13.609574927026014,6.749166442103512,14.268730947387379,3.6466128651518375,8.984804529929534,6.526729026110843,14.897669441998005,21482.77700627991,2684.6373939919285,42390.604893652955,0.16,0.49,0.36,0.64,0.4,0.16,0.63,2256
271,1.5,0.8888888888888888,0.8846153846153846,1.0,0.8484848484848485,0.8813559322033898,0.8461538461538461,0.90625,10.215443317867937,16.054498066021093,19.484753674109907,13.805319704590318,14.215083625063313,16.73438765954069,12.357864755890848,9,52,34,66,59,39,64,5,5,5,9,9,9,5,84,41,59,31,38,58,29,4,47,29,57,50,30,59,7,7,7,3,3,3,7,5,3,4,5,5,4,4,87,85,88,80,81,85,82,1,3,0,8,7,3,6,7,9,8,7,7,8,8,13.00863639136234,23.568189185379325,21.55444482493041,19.124015101422074,22.45305750219389,28.261026794731936,15.428823045889683,2.4061451900915927,13.641711170399358,9.230950049051414,12.739579512249657,13.255141967639686,10.876725208269555,11.150166380556284,1.036939786048606,9.700525322929025,5.902416127035394,7.974547941004857,24441.951133912895,12772.104940477991,13616.628614627989,0.08,0.47,0.34,0.57,0.52,0.33,0.57,2257
272,1.5,0.7586206896551724,0.7758620689655172,0.8809523809523809,0.8676470588235294,0.8378378378378378,0.85,0.8048780487804879,10.470120294610183,16.189479500015537,20.120166005351052,13.794210766203237,13.581248868288572,17.205969940050664,12.137576302725993,29,58,42,68,74,40,82,9,9,9,9,12,12,12,68,39,55,29,26,60,18,20,49,33,59,62,28,70,3,3,3,3,0,0,0,6,4,1,4,4,3,5,83,75,85,81,78,85,74,5,13,3,7,10,3,14,6,8,11,8,8,9,7,21.71629250420001,39.26169514444433,43.59135200683723,21.39392382062196,23.178695383908273,38.03157816765335,20.14297986212702,6.576642858211942,23.405582711526122,18.29336778262616,15.037071596212629,17.152234584092117,15.212631267061338,16.517243486944164,3.2443793220445514,8.07011908502318,5.856530321994796,11.112294858088717,44521.393778508995,12812.527828431921,18668.167001637863,0.22,0.44,0.37,0.59,0.62,0.34,0.66,2258
273,1.5,0.8636363636363636,0.9010989010989011,0.7857142857142857,0.7792207792207793,0.8656716417910447,0.8695652173913043,0.7422680412371134,10.435519899936143,17.772713128922547,20.020130283963464,14.011656093678049,14.442609616867752,17.1425175805297,11.805315542393586,22,91,42,77,67,46,97,9,12,9,12,9,9,9,75,9,55,23,30,51,0,13,79,33,65,58,37,88,3,0,3,0,3,3,3,5,4,1,4,4,6,2,85,79,80,71,82,82,65,3,9,8,17,6,6,23,7,8,11,8,8,6,10,13.45337607445644,26.544788993737622,62.82536976476051,29.384970345903984,19.173796018694954,29.464535878649475,23.494253792412685,3.131899710062907,24.15575798430124,26.72593020346541,22.626427166346062,12.878904405413767,13.8906987702663,22.964293691886724,3.489775292982813,14.188809351006057,5.9229146569850855,14.576698862016201,37245.07914072799,11884.843301541987,5191.766562190023,0.19,0.82,0.33,0.6,0.58,0.39,0.72,2259
274,1.5,0.8235294117647058,0.9230769230769231,0.9285714285714286,0.9454545454545454,0.8571428571428571,0.8235294117647058,0.8987341772151899,10.31288177307486,15.59899922740839,18.08879118996606,13.581813022100919,13.908221106327929,17.08878157126973,12.25151405626755,17,39,14,55,42,17,79,9,9,9,12,9,9,9,80,58,83,45,55,80,18,8,30,5,43,33,8,70,3,3,3,0,3,3,3,6,4,3,4,4,3,3,86,86,88,86,85,86,83,2,2,0,2,3,2,5,6,8,9,8,8,9,9,12.75912563445208,19.31489363904176,29.3797812268382,16.93219004621099,17.944348286973675,32.3801356113406,13.412774557451549,2.286431443256867,7.831436908258908,4.592322741186738,9.312704525416045,7.5978574442933375,5.748506777190882,10.548114096678487,1.0148638379760087,1.199595166835934,0.798374623991549,1.045060123084113,397.5163960389327,736.7711013909429,393.6850913979579,0.14,0.36,0.13,0.52,0.38,0.14,0.71,2260
275,1.5,0.7,0.8448275862068966,0.9069767441860465,0.8356164383561644,0.8356164383561644,0.926829268292683,0.8125,10.376218078939711,16.240660814286848,20.182156486870777,13.877367605995964,13.771855760661937,16.45649227669932,12.094614286491787,20,58,43,73,73,41,80,9,12,12,8,12,12,9,77,42,57,23,27,59,17,11,46,31,65,61,29,71,3,0,0,4,0,0,3,6,3,4,4,6,4,5,82,79,85,78,76,87,75,6,9,3,10,12,1,13,6,9,8,8,6,8,7,22.380117436762404,29.442438977389845,36.11282816840517,23.476014650384386,22.186216128662203,25.421609032932118,18.884884710421858,4.65306393269609,17.076614606886114,15.528516112414218,19.293548093723633,16.195937773923408,10.422859703502166,15.2317253559066,2.3637052341364324,7.86833842494525,6.292341955006123,7.230657739099115,36367.120880275965,10061.005328916945,11470.891417050036,0.14,0.49,0.39,0.6,0.61,0.38,0.64,2261
